metric_type,metric_name,seed,checkpoint_step,train_k,inference_k,train_k_b,inference_k_b,pair,value,extra
expert_frequency,max_expert_share,1,2000,2,2,,,,0.13834635416666666,
loss,validation_loss,1,2000,2,2,,,,7.747280120849609,
expert_frequency,max_expert_share,1,2000,2,4,,,,0.13346354166666666,
loss,validation_loss,1,2000,2,4,,,,7.358931541442871,
expert_frequency,max_expert_share,1,3000,2,1,,,,0.14071800595238096,
loss,validation_loss,1,3000,2,1,,,,8.334667205810547,
expert_frequency,max_expert_share,1,3000,2,2,,,,0.13532366071428573,
loss,validation_loss,1,3000,2,2,,,,8.144000053405762,
expert_frequency,max_expert_share,1,3000,2,4,,,,0.12930152529761904,
loss,validation_loss,1,3000,2,4,,,,7.792574405670166,
expert_frequency,max_expert_share,1,0,4,1,,,,0.1640625,
loss,validation_loss,1,0,4,1,,,,5.687915325164795,
expert_frequency,max_expert_share,1,0,4,2,,,,0.15155319940476192,
loss,validation_loss,1,0,4,2,,,,5.685884952545166,
expert_frequency,max_expert_share,1,0,4,4,,,,0.14106677827380953,
loss,validation_loss,1,0,4,4,,,,5.687465667724609,
expert_frequency,max_expert_share,1,100,4,1,,,,0.1781063988095238,
loss,validation_loss,1,100,4,1,,,,4.941185474395752,
expert_frequency,max_expert_share,1,100,4,2,,,,0.16652715773809523,
loss,validation_loss,1,100,4,2,,,,4.761635780334473,
expert_frequency,max_expert_share,1,100,4,4,,,,0.14694940476190477,
loss,validation_loss,1,100,4,4,,,,4.563141822814941,
expert_frequency,max_expert_share,1,500,4,1,,,,0.15420386904761904,
loss,validation_loss,1,500,4,1,,,,7.022818565368652,
expert_frequency,max_expert_share,1,500,4,2,,,,0.14936755952380953,
loss,validation_loss,1,500,4,2,,,,6.781017303466797,
expert_frequency,max_expert_share,1,500,4,4,,,,0.13618396577380953,
loss,validation_loss,1,500,4,4,,,,6.471961498260498,
expert_frequency,max_expert_share,1,1000,4,1,,,,0.14722842261904762,
loss,validation_loss,1,1000,4,1,,,,7.647619247436523,
expert_frequency,max_expert_share,1,1000,4,2,,,,0.14239211309523808,
loss,validation_loss,1,1000,4,2,,,,7.398630619049072,
expert_frequency,max_expert_share,1,1000,4,4,,,,0.1337890625,
loss,validation_loss,1,1000,4,4,,,,7.060950756072998,
expert_frequency,max_expert_share,1,1500,4,1,,,,0.13950892857142858,
loss,validation_loss,1,1500,4,1,,,,8.028974533081055,
expert_frequency,max_expert_share,1,1500,4,2,,,,0.13648623511904762,
loss,validation_loss,1,1500,4,2,,,,7.749507427215576,
expert_frequency,max_expert_share,1,1500,4,4,,,,0.12953404017857142,
loss,validation_loss,1,1500,4,4,,,,7.437658309936523,
expert_frequency,max_expert_share,2,0,1,1,,,,0.1754092261904762,
loss,validation_loss,2,0,1,1,,,,5.761912822723389,
expert_frequency,max_expert_share,2,0,1,2,,,,0.16257440476190477,
loss,validation_loss,2,0,1,2,,,,5.762555122375488,
expert_frequency,max_expert_share,2,0,1,4,,,,0.14718191964285715,
loss,validation_loss,2,0,1,4,,,,5.7633819580078125,
expert_frequency,max_expert_share,2,500,1,1,,,,0.14192708333333334,
loss,validation_loss,2,500,1,1,,,,5.948326587677002,
expert_frequency,max_expert_share,2,500,1,2,,,,0.13918340773809523,
loss,validation_loss,2,500,1,2,,,,5.901083946228027,
expert_frequency,max_expert_share,2,500,1,4,,,,0.13055710565476192,
loss,validation_loss,2,500,1,4,,,,5.722352504730225,
expert_frequency,max_expert_share,2,1000,1,1,,,,0.13857886904761904,
loss,validation_loss,2,1000,1,1,,,,6.430713653564453,
expert_frequency,max_expert_share,2,1000,1,2,,,,0.13564918154761904,
loss,validation_loss,2,1000,1,2,,,,6.3974609375,
expert_frequency,max_expert_share,2,1000,1,4,,,,0.13153366815476192,
loss,validation_loss,2,1000,1,4,,,,6.209858417510986,
expert_frequency,max_expert_share,2,2000,1,1,,,,0.14118303571428573,
loss,validation_loss,2,2000,1,1,,,,6.960543632507324,
expert_frequency,max_expert_share,2,2000,1,2,,,,0.13346354166666666,
loss,validation_loss,2,2000,1,2,,,,7.001761436462402,
expert_frequency,max_expert_share,2,2000,1,4,,,,0.13018508184523808,
loss,validation_loss,2,2000,1,4,,,,6.877758026123047,
expert_frequency,max_expert_share,2,4000,1,1,,,,0.13997395833333334,
loss,validation_loss,2,4000,1,1,,,,7.760956764221191,
expert_frequency,max_expert_share,2,4000,1,2,,,,0.13444010416666666,
loss,validation_loss,2,4000,1,2,,,,7.793839454650879,
expert_frequency,max_expert_share,2,4000,1,4,,,,0.13176618303571427,
loss,validation_loss,2,4000,1,4,,,,7.684123992919922,
expert_frequency,max_expert_share,2,6000,1,1,,,,0.13662574404761904,
loss,validation_loss,2,6000,1,1,,,,8.369503021240234,
expert_frequency,max_expert_share,2,6000,1,2,,,,0.13230096726190477,
loss,validation_loss,2,6000,1,2,,,,8.426962852478027,
expert_frequency,max_expert_share,2,6000,1,4,,,,0.13213820684523808,
loss,validation_loss,2,6000,1,4,,,,8.337430953979492,
expert_frequency,max_expert_share,2,0,2,1,,,,0.1754092261904762,
loss,validation_loss,2,0,2,1,,,,5.761912822723389,
expert_frequency,max_expert_share,2,0,2,2,,,,0.16257440476190477,
loss,validation_loss,2,0,2,2,,,,5.762555122375488,
expert_frequency,max_expert_share,2,0,2,4,,,,0.14718191964285715,
loss,validation_loss,2,0,2,4,,,,5.7633819580078125,
expert_frequency,max_expert_share,2,250,2,1,,,,0.16201636904761904,
loss,validation_loss,2,250,2,1,,,,5.908814430236816,
expert_frequency,max_expert_share,2,250,2,2,,,,0.14304315476190477,
loss,validation_loss,2,250,2,2,,,,5.714364528656006,
expert_frequency,max_expert_share,2,250,2,4,,,,0.13418433779761904,
loss,validation_loss,2,250,2,4,,,,5.426684379577637,
expert_frequency,max_expert_share,2,500,2,1,,,,0.14341517857142858,
loss,validation_loss,2,500,2,1,,,,6.357685089111328,
expert_frequency,max_expert_share,2,500,2,2,,,,0.14457775297619047,
loss,validation_loss,2,500,2,2,,,,6.1831955909729,
expert_frequency,max_expert_share,2,500,2,4,,,,0.13823009672619047,
loss,validation_loss,2,500,2,4,,,,5.878270149230957,
expert_frequency,max_expert_share,2,1000,2,1,,,,0.15225074404761904,
loss,validation_loss,2,1000,2,1,,,,6.817328453063965,
expert_frequency,max_expert_share,2,1000,2,2,,,,0.1431826636904762,
loss,validation_loss,2,1000,2,2,,,,6.6695990562438965,
expert_frequency,max_expert_share,2,1000,2,4,,,,0.13827659970238096,
loss,validation_loss,2,1000,2,4,,,,6.3702073097229,
expert_frequency,max_expert_share,2,2000,2,1,,,,0.14276413690476192,
loss,validation_loss,2,2000,2,1,,,,7.422399520874023,
expert_frequency,max_expert_share,2,2000,2,2,,,,0.14388020833333334,
loss,validation_loss,2,2000,2,2,,,,7.234405517578125,
expert_frequency,max_expert_share,2,2000,2,4,,,,0.14204334077380953,
loss,validation_loss,2,2000,2,4,,,,6.9095139503479,
expert_frequency,max_expert_share,2,3000,2,1,,,,0.14081101190476192,
loss,validation_loss,2,3000,2,1,,,,7.812321186065674,
expert_frequency,max_expert_share,2,3000,2,2,,,,0.1419735863095238,
loss,validation_loss,2,3000,2,2,,,,7.613430976867676,
expert_frequency,max_expert_share,2,3000,2,4,,,,0.13883463541666666,
loss,validation_loss,2,3000,2,4,,,,7.279408931732178,
expert_frequency,max_expert_share,2,0,4,1,,,,0.1754092261904762,
loss,validation_loss,2,0,4,1,,,,5.761912822723389,
expert_frequency,max_expert_share,2,0,4,2,,,,0.16257440476190477,
loss,validation_loss,2,0,4,2,,,,5.762555122375488,
expert_frequency,max_expert_share,2,0,4,4,,,,0.14718191964285715,
loss,validation_loss,2,0,4,4,,,,5.7633819580078125,
expert_frequency,max_expert_share,2,100,4,1,,,,0.14071800595238096,
loss,validation_loss,2,100,4,1,,,,4.875983238220215,
expert_frequency,max_expert_share,2,100,4,2,,,,0.14118303571428573,
loss,validation_loss,2,100,4,2,,,,4.729836463928223,
expert_frequency,max_expert_share,2,100,4,4,,,,0.13653273809523808,
loss,validation_loss,2,100,4,4,,,,4.5639472007751465,
expert_frequency,max_expert_share,2,500,4,1,,,,0.14192708333333334,
loss,validation_loss,2,500,4,1,,,,6.816683769226074,
expert_frequency,max_expert_share,2,500,4,2,,,,0.14211309523809523,
loss,validation_loss,2,500,4,2,,,,6.542675018310547,
expert_frequency,max_expert_share,2,500,4,4,,,,0.13983444940476192,
loss,validation_loss,2,500,4,4,,,,6.288501739501953,
expert_frequency,max_expert_share,2,1000,4,1,,,,0.142578125,
loss,validation_loss,2,1000,4,1,,,,7.466955184936523,
expert_frequency,max_expert_share,2,1000,4,2,,,,0.1458798363095238,
loss,validation_loss,2,1000,4,2,,,,7.157185077667236,
expert_frequency,max_expert_share,2,1000,4,4,,,,0.14429873511904762,
loss,validation_loss,2,1000,4,4,,,,6.828452110290527,
expert_frequency,max_expert_share,2,1500,4,1,,,,0.14592633928571427,
loss,validation_loss,2,1500,4,1,,,,7.638382911682129,
expert_frequency,max_expert_share,2,1500,4,2,,,,0.14699590773809523,
loss,validation_loss,2,1500,4,2,,,,7.460968971252441,
expert_frequency,max_expert_share,2,1500,4,4,,,,0.142578125,
loss,validation_loss,2,1500,4,4,,,,7.09396505355835,
logit_cutoff_sanity,top1_agreement,0,0,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,0,1,2,,4,2-4,0.9902230116293246,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,0,1,2,,4,2-4,0.5384615384615384,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,0,2,2,,4,2-4,0.9902230116293246,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,0,2,2,,4,2-4,0.5384615384615384,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,0,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,0,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,0,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,0,4,2,,4,2-4,0.9902230116293246,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,0,4,2,,4,2-4,0.5384615384615384,derived_from_same_gate_logits
same_weight_infer_path,top1_agreement,0,0,1,1,,2,1-2,0.9320126488095238,
same_weight_infer_path,nestedness,0,0,1,1,,2,1-2,0.9918154761904762,
same_weight_infer_path,spearman,0,0,1,1,,2,1-2,0.9785134196281433,
same_weight_infer_path,top1_agreement,0,0,1,1,,4,1-4,0.9135044642857143,
same_weight_infer_path,nestedness,0,0,1,1,,4,1-4,0.9997209821428571,
same_weight_infer_path,spearman,0,0,1,1,,4,1-4,0.9720761179924011,
same_weight_infer_path,top1_agreement,0,0,1,2,,4,2-4,0.9569382440476191,
same_weight_infer_path,nestedness,0,0,1,2,,4,2-4,0.9994884672619048,
same_weight_infer_path,spearman,0,0,1,2,,4,2-4,0.9869681000709534,
same_weight_infer_path,coactivation_cosine,0,0,1,2,,4,2-4,0.9894071327719027,
same_weight_infer_path,top_pair_overlap,0,0,1,2,,4,2-4,0.6666666666666666,
same_weight_infer_path,top1_agreement,0,0,2,1,,2,1-2,0.9320126488095238,
same_weight_infer_path,nestedness,0,0,2,1,,2,1-2,0.9918154761904762,
same_weight_infer_path,spearman,0,0,2,1,,2,1-2,0.9785134196281433,
same_weight_infer_path,top1_agreement,0,0,2,1,,4,1-4,0.9135044642857143,
same_weight_infer_path,nestedness,0,0,2,1,,4,1-4,0.9997209821428571,
same_weight_infer_path,spearman,0,0,2,1,,4,1-4,0.9720761179924011,
same_weight_infer_path,top1_agreement,0,0,2,2,,4,2-4,0.9569382440476191,
same_weight_infer_path,nestedness,0,0,2,2,,4,2-4,0.9994884672619048,
same_weight_infer_path,spearman,0,0,2,2,,4,2-4,0.9869681000709534,
same_weight_infer_path,coactivation_cosine,0,0,2,2,,4,2-4,0.9894071327719027,
same_weight_infer_path,top_pair_overlap,0,0,2,2,,4,2-4,0.6666666666666666,
same_weight_infer_path,top1_agreement,0,0,4,1,,2,1-2,0.9320126488095238,
same_weight_infer_path,nestedness,0,0,4,1,,2,1-2,0.9918154761904762,
same_weight_infer_path,spearman,0,0,4,1,,2,1-2,0.9785134196281433,
same_weight_infer_path,top1_agreement,0,0,4,1,,4,1-4,0.9135044642857143,
same_weight_infer_path,nestedness,0,0,4,1,,4,1-4,0.9997209821428571,
same_weight_infer_path,spearman,0,0,4,1,,4,1-4,0.9720761179924011,
same_weight_infer_path,top1_agreement,0,0,4,2,,4,2-4,0.9569382440476191,
same_weight_infer_path,nestedness,0,0,4,2,,4,2-4,0.9994884672619048,
same_weight_infer_path,spearman,0,0,4,2,,4,2-4,0.9869681000709534,
same_weight_infer_path,coactivation_cosine,0,0,4,2,,4,2-4,0.9894071327719027,
same_weight_infer_path,top_pair_overlap,0,0,4,2,,4,2-4,0.6666666666666666,
matched_train_k_pair,top1_agreement,0,0,1,1,2,2,1-2,0.9320126488095238,
step0_matched_path,top1_agreement,0,0,1,1,2,2,1-2,0.9320126488095238,
matched_train_k_pair,nestedness,0,0,1,1,2,2,1-2,0.9918154761904762,
step0_matched_path,nestedness,0,0,1,1,2,2,1-2,0.9918154761904762,
matched_train_k_pair,spearman,0,0,1,1,2,2,1-2,0.9785134196281433,
step0_matched_path,spearman,0,0,1,1,2,2,1-2,0.9785134196281433,
matched_train_k_pair,top1_agreement,0,0,1,1,4,4,1-4,0.9135044642857143,
step0_matched_path,top1_agreement,0,0,1,1,4,4,1-4,0.9135044642857143,
matched_train_k_pair,nestedness,0,0,1,1,4,4,1-4,0.9997209821428571,
step0_matched_path,nestedness,0,0,1,1,4,4,1-4,0.9997209821428571,
matched_train_k_pair,spearman,0,0,1,1,4,4,1-4,0.9720761179924011,
step0_matched_path,spearman,0,0,1,1,4,4,1-4,0.9720761179924011,
matched_train_k_pair,top1_agreement,0,0,2,2,4,4,2-4,0.9569382440476191,
step0_matched_path,top1_agreement,0,0,2,2,4,4,2-4,0.9569382440476191,
matched_train_k_pair,nestedness,0,0,2,2,4,4,2-4,0.9994884672619048,
step0_matched_path,nestedness,0,0,2,2,4,4,2-4,0.9994884672619048,
matched_train_k_pair,spearman,0,0,2,2,4,4,2-4,0.9869681000709534,
step0_matched_path,spearman,0,0,2,2,4,4,2-4,0.9869681000709534,
matched_train_k_pair,coactivation_cosine,0,0,2,2,4,4,2-4,0.9894071327719027,
step0_matched_path,coactivation_cosine,0,0,2,2,4,4,2-4,0.9894071327719027,
matched_train_k_pair,top_pair_overlap,0,0,2,2,4,4,2-4,0.6666666666666666,
step0_matched_path,top_pair_overlap,0,0,2,2,4,4,2-4,0.6666666666666666,
step0_same_w0_same_infer,top1_agreement,0,0,1,1,2,1,1-2,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,1,2,1,1-2,1.0,
step0_same_w0_same_infer,spearman,0,0,1,1,2,1,1-2,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,1,4,1,1-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,1,4,1,1-4,1.0,
step0_same_w0_same_infer,spearman,0,0,1,1,4,1,1-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,2,1,4,1,2-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,2,1,4,1,2-4,1.0,
step0_same_w0_same_infer,spearman,0,0,2,1,4,1,2-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,spearman,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,top_pair_overlap,0,0,1,2,2,2,1-2,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,spearman,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,top_pair_overlap,0,0,1,2,4,2,1-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,spearman,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,top_pair_overlap,0,0,2,2,4,2,2-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,4,2,4,1-2,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,4,2,4,1-2,1.0,
step0_same_w0_same_infer,spearman,0,0,1,4,2,4,1-2,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,1,4,2,4,1-2,1.0000000000000002,
step0_same_w0_same_infer,top_pair_overlap,0,0,1,4,2,4,1-2,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,1,4,4,4,1-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,1,4,4,4,1-4,1.0,
step0_same_w0_same_infer,spearman,0,0,1,4,4,4,1-4,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,1,4,4,4,1-4,1.0000000000000002,
step0_same_w0_same_infer,top_pair_overlap,0,0,1,4,4,4,1-4,1.0,
step0_same_w0_same_infer,top1_agreement,0,0,2,4,4,4,2-4,1.0,
step0_same_w0_same_infer,nestedness,0,0,2,4,4,4,2-4,1.0,
step0_same_w0_same_infer,spearman,0,0,2,4,4,4,2-4,1.0,
step0_same_w0_same_infer,coactivation_cosine,0,0,2,4,4,4,2-4,1.0000000000000002,
step0_same_w0_same_infer,top_pair_overlap,0,0,2,4,4,4,2-4,1.0,
mismatch_cost,validation_loss_delta,0,0,1,2,,,,-0.003100872039794922,
mismatch_cost,validation_loss_delta,0,0,1,4,,,,-0.004385471343994141,
mismatch_cost,validation_loss_delta,0,0,2,1,,,,0.003100872039794922,
mismatch_cost,validation_loss_delta,0,0,2,4,,,,-0.0012845993041992188,
mismatch_cost,validation_loss_delta,0,0,4,1,,,,0.004385471343994141,
mismatch_cost,validation_loss_delta,0,0,4,2,,,,0.0012845993041992188,
logit_cutoff_sanity,top1_agreement,0,100,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,100,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,100,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,100,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,100,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,100,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,100,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,100,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,100,4,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,100,4,2,,4,2-4,0.981513738578056,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,100,4,2,,4,2-4,0.5384615384615384,derived_from_same_gate_logits
same_weight_infer_path,top1_agreement,0,100,4,1,,2,1-2,0.8703497023809523,
same_weight_infer_path,nestedness,0,100,4,1,,2,1-2,0.9621465773809523,
same_weight_infer_path,spearman,0,100,4,1,,2,1-2,0.9311601519584656,
same_weight_infer_path,top1_agreement,0,100,4,1,,4,1-4,0.8302641369047619,
same_weight_infer_path,nestedness,0,100,4,1,,4,1-4,0.9924665178571429,
same_weight_infer_path,spearman,0,100,4,1,,4,1-4,0.906090497970581,
same_weight_infer_path,top1_agreement,0,100,4,2,,4,2-4,0.9090401785714286,
same_weight_infer_path,nestedness,0,100,4,2,,4,2-4,0.9950241815476191,
same_weight_infer_path,spearman,0,100,4,2,,4,2-4,0.9589800238609314,
same_weight_infer_path,coactivation_cosine,0,100,4,2,,4,2-4,0.9812979326832361,
same_weight_infer_path,top_pair_overlap,0,100,4,2,,4,2-4,0.5384615384615384,
mismatch_cost,validation_loss_delta,0,100,4,1,,,,0.34577131271362305,
mismatch_cost,validation_loss_delta,0,100,4,2,,,,0.1764078140258789,
logit_cutoff_sanity,top1_agreement,0,250,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,250,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,250,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,250,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,250,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,250,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,250,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,250,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,250,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,250,2,2,,4,2-4,0.9906427938879357,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,250,2,2,,4,2-4,0.5384615384615384,derived_from_same_gate_logits
same_weight_infer_path,top1_agreement,0,250,2,1,,2,1-2,0.8351934523809523,
same_weight_infer_path,nestedness,0,250,2,1,,2,1-2,0.9468005952380952,
same_weight_infer_path,spearman,0,250,2,1,,2,1-2,0.9080614447593689,
same_weight_infer_path,top1_agreement,0,250,2,1,,4,1-4,0.7956659226190477,
same_weight_infer_path,nestedness,0,250,2,1,,4,1-4,0.9851190476190477,
same_weight_infer_path,spearman,0,250,2,1,,4,1-4,0.8690808415412903,
same_weight_infer_path,top1_agreement,0,250,2,2,,4,2-4,0.8882998511904762,
same_weight_infer_path,nestedness,0,250,2,2,,4,2-4,0.9913504464285714,
same_weight_infer_path,spearman,0,250,2,2,,4,2-4,0.9434458613395691,
same_weight_infer_path,coactivation_cosine,0,250,2,2,,4,2-4,0.9913960432044442,
same_weight_infer_path,top_pair_overlap,0,250,2,2,,4,2-4,0.5384615384615384,
mismatch_cost,validation_loss_delta,0,250,2,1,,,,0.2847013473510742,
mismatch_cost,validation_loss_delta,0,250,2,4,,,,-0.35353803634643555,
logit_cutoff_sanity,top1_agreement,0,500,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,500,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,500,1,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,500,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,500,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,500,1,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,500,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,500,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,500,1,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,500,1,2,,4,2-4,0.9949059471703734,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,500,1,2,,4,2-4,0.5384615384615384,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,500,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,500,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,500,2,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,500,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,500,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,500,2,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,500,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,500,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,500,2,2,,4,2-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,coactivation_cosine,0,500,2,2,,4,2-4,0.9892942008907774,derived_from_same_gate_logits
logit_cutoff_sanity,top_pair_overlap,0,500,2,2,,4,2-4,0.5384615384615384,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,500,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,500,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,spearman,0,500,4,1,,2,1-2,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,top1_agreement,0,500,4,1,,4,1-4,1.0,derived_from_same_gate_logits
logit_cutoff_sanity,nestedness,0,500,4,1,,4,1-4,1.0,derived_from_same_gate_logits
