task_id,task_name,train_k,inference_k,matched_loss,observed_loss,delta_loss,seed_values,num_seeds
3,math_en,3,6,0.3462624334626727,0.36696913085050054,0.020706697387827766,0.048435;0.033609;0.015361;-0.000986;0.007115,5
3,math_en,3,7,0.3462624334626727,0.39010970468322437,0.043847271220551584,0.080825;0.057527;0.039954;0.015141;0.025790,5
3,math_en,3,8,0.3462624334626727,0.42357577292455567,0.07731333946188292,0.123157;0.090233;0.082371;0.039759;0.051046,5
3,math_en,4,1,0.3789743069973257,1.3068870266278583,0.9279127196305328,0.937121;0.872024;0.913307;0.866833;1.050279,5
3,math_en,4,2,0.3789743069973257,0.5005959766606489,0.1216216696633233,0.081464;0.101268;0.128811;0.081578;0.214988,5
3,math_en,4,3,0.3789743069973257,0.4001632571220398,0.021188950124714112,0.020485;0.007390;0.019717;0.016008;0.042344,5
3,math_en,4,4,0.3789743069973257,0.3789743069973257,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
3,math_en,4,5,0.3789743069973257,0.3759311638772488,-0.003043143120076919,0.002809;-0.016488;-0.000734;-0.004806;0.004003,5
3,math_en,4,6,0.3789743069973257,0.379314887854788,0.0003405808574623581,-0.000006;-0.024587;0.011523;0.004513;0.010260,5
3,math_en,4,7,0.3789743069973257,0.3917388795150651,0.012764572517739404,0.006219;-0.005372;0.024364;0.022241;0.016371,5
3,math_en,4,8,0.3789743069973257,0.41120168475641145,0.03222737775908576,0.023499;0.020140;0.040241;0.046217;0.031041,5
3,math_en,5,1,0.4251855014926857,1.5495133025778665,1.124327801085181,1.139858;1.129846;1.085619;1.052650;1.213667,5
3,math_en,5,2,0.4251855014926857,0.6532650891277525,0.2280795876350668,0.282755;0.220196;0.192538;0.178602;0.266306,5
3,math_en,5,3,0.4251855014926857,0.485084602319532,0.05989910082684623,0.092577;0.060743;0.049871;0.032903;0.063402,5
3,math_en,5,4,0.4251855014926857,0.43866175131665336,0.013476249823967612,0.021411;0.024493;0.012896;0.003567;0.005014,5
3,math_en,5,5,0.4251855014926857,0.4251855014926857,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
3,math_en,5,6,0.4251855014926857,0.4181546276642217,-0.0070308738284640794,-0.009761;-0.008023;0.000422;-0.005899;-0.011893,5
3,math_en,5,7,0.4251855014926857,0.4223970423142115,-0.0027884591784742008,0.002031;-0.001280;-0.001457;-0.002211;-0.011025,5
3,math_en,5,8,0.4251855014926857,0.4298014357686043,0.004615934275918543,0.001767;0.009319;0.009284;-0.002056;0.004764,5
3,math_en,6,1,0.4512051930858029,1.7098690036270354,1.2586638105412322,1.198407;1.175357;1.330775;1.352196;1.236585,5
3,math_en,6,2,0.4512051930858029,0.752399413784345,0.301194220698542,0.215113;0.427713;0.280491;0.348185;0.234469,5
3,math_en,6,3,0.4512051930858029,0.577690277579758,0.12648508449395496,0.058887;0.240614;0.088648;0.155152;0.089124,5
3,math_en,6,4,0.4512051930858029,0.48880611815386343,0.03760092506806055,0.020745;0.053012;0.033661;0.051919;0.028667,5
3,math_en,6,5,0.4512051930858029,0.4663775275978777,0.015172334512074781,0.002679;0.027935;0.014728;0.019928;0.010592,5
3,math_en,6,6,0.4512051930858029,0.4512051930858029,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
3,math_en,6,7,0.4512051930858029,0.44656197436981737,-0.004643218715985631,-0.003558;-0.010437;-0.009634;0.002432;-0.002019,5
3,math_en,6,8,0.4512051930858029,0.4485281947586272,-0.0026769983271757837,-0.004026;-0.007340;-0.011595;0.008994;0.000582,5
3,math_en,7,1,0.4868831016123295,2.0392504625850254,1.552367360972696,1.776741;1.305280;1.299900;1.623466;1.756450,5
3,math_en,7,2,0.4868831016123295,0.8665177603562674,0.37963465874393776,0.423955;0.296839;0.393797;0.374524;0.409059,5
3,math_en,7,3,0.4868831016123295,0.624259831259648,0.1373767296473185,0.161184;0.092288;0.158855;0.142704;0.131852,5
3,math_en,7,4,0.4868831016123295,0.5301398230923546,0.04325672148002517,0.047118;0.020710;0.046497;0.051923;0.050035,5
3,math_en,7,5,0.4868831016123295,0.5064663905236456,0.01958328891131613,0.018489;0.020247;0.011274;0.029301;0.018606,5
3,math_en,7,6,0.4868831016123295,0.49220586493611335,0.005322763323783874,0.001572;0.006742;0.009365;0.003365;0.005570,5
3,math_en,7,7,0.4868831016123295,0.4868831016123295,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
3,math_en,7,8,0.4868831016123295,0.4877268963389927,0.0008437947266631607,-0.010204;0.020004;-0.000609;-0.005245;0.000273,5
3,math_en,8,1,0.4867471493780613,2.0633071343104046,1.576559984932343,1.794779;1.407287;1.504551;1.615072;1.561111,5
3,math_en,8,2,0.4867471493780613,0.9158009265859922,0.4290537772079309,0.434523;0.379503;0.546236;0.373612;0.411394,5
3,math_en,8,3,0.4867471493780613,0.6313086758885118,0.14456152651045057,0.215264;0.112375;0.156621;0.081817;0.156731,5
3,math_en,8,4,0.4867471493780613,0.5584322927726639,0.07168514339460268,0.102848;0.053033;0.069504;0.035980;0.097060,5
3,math_en,8,5,0.4867471493780613,0.5273799797727002,0.04063283039463891,0.047976;0.035142;0.042918;0.026611;0.050518,5
3,math_en,8,6,0.4867471493780613,0.505436409678724,0.018689260300662792,0.026713;0.022089;0.018597;0.006070;0.019978,5
3,math_en,8,7,0.4867471493780613,0.4922211129632261,0.005473963585164809,0.007757;0.004872;0.005235;-0.002127;0.011632,5
3,math_en,8,8,0.4867471493780613,0.4867471493780613,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
4,code,1,1,0.3426503813101186,0.3426503813101186,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
4,code,1,2,0.3426503813101186,0.341001278327571,-0.0016491029825475567,-0.008510;0.026836;-0.023335;-0.000030;-0.003207,5
4,code,1,3,0.3426503813101186,0.3584246752162775,0.015774293906158886,0.008356;0.030707;0.003148;0.022424;0.014237,5
4,code,1,4,0.3426503813101186,0.39251049616270595,0.04986011485258739,0.024064;0.075616;0.060049;0.056171;0.033400,5
4,code,1,5,0.3426503813101186,0.4243069166938464,0.08165653538372782,0.042106;0.116850;0.102045;0.089039;0.058242,5
4,code,1,6,0.3426503813101186,0.45649147911204235,0.11384109780192375,0.063656;0.173588;0.147522;0.105706;0.078734,5
4,code,1,7,0.3426503813101186,0.49043640941381456,0.14778602810369595,0.096974;0.209207;0.197014;0.124642;0.111094,5
4,code,1,8,0.3426503813101186,0.5250709532035722,0.18242057189345362,0.124371;0.277539;0.228738;0.142101;0.139353,5
4,code,2,1,0.3680000700884395,0.5839036862883302,0.21590361619989076,0.260675;0.110334;0.335868;0.228389;0.144252,5
4,code,2,2,0.3680000700884395,0.3680000700884395,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
4,code,2,3,0.3680000700884395,0.3612325738701555,-0.006767496218283963,-0.027750;-0.002497;-0.001006;-0.008746;0.006162,5
4,code,2,4,0.3680000700884395,0.3767750677135256,0.008774997625086045,-0.014150;0.025172;0.016178;0.001759;0.014916,5
4,code,2,5,0.3680000700884395,0.4046814411050744,0.036681371016634844,0.003633;0.041574;0.052413;0.040948;0.044839,5
4,code,2,6,0.3680000700884395,0.4357355354560745,0.0677354653676351,0.027806;0.072277;0.084773;0.079879;0.073943,5
4,code,2,7,0.3680000700884395,0.4793098766770628,0.11130980658862329,0.070889;0.115505;0.128913;0.117645;0.123597,5
4,code,2,8,0.3680000700884395,0.5243655941552586,0.1563655240668191,0.113304;0.162763;0.171674;0.161663;0.172423,5
4,code,3,1,0.36986359697249205,0.8839290279481146,0.5140654309756225,0.573339;0.628345;0.404051;0.499850;0.464742,5
4,code,3,2,0.36986359697249205,0.41038237098190516,0.04051877400941317,0.067056;0.018760;0.050312;0.037869;0.028598,5
4,code,3,3,0.36986359697249205,0.36986359697249205,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
4,code,3,4,0.36986359697249205,0.3639051240351465,-0.005958472937345516,-0.005166;-0.019551;0.001349;-0.002137;-0.004287,5
4,code,3,5,0.36986359697249205,0.3685049284663465,-0.0013586685061454883,-0.020236;-0.014925;0.013455;0.005901;0.009011,5
4,code,3,6,0.36986359697249205,0.38656766671273446,0.016704069740242432,-0.006545;0.000842;0.036472;0.019804;0.032947,5
4,code,3,7,0.36986359697249205,0.4084155244959725,0.03855192752348052,0.014433;0.017297;0.069272;0.043426;0.048332,5
4,code,3,8,0.36986359697249205,0.43414669839872255,0.06428310142623053,0.032315;0.042900;0.108857;0.070099;0.067244,5
4,code,4,1,0.40409548613760204,1.3103479637040034,0.9062524775664011,0.754860;0.918288;0.977692;0.751567;1.128855,5
4,code,4,2,0.40409548613760204,0.5124156826072268,0.10832019646962485,0.073400;0.093646;0.147669;0.082411;0.144475,5
4,code,4,3,0.40409548613760204,0.42717525677548523,0.02307977063788309,0.021548;0.021043;0.026789;0.011862;0.034156,5
4,code,4,4,0.40409548613760204,0.40409548613760204,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
4,code,4,5,0.40409548613760204,0.4003538261685106,-0.0037416599690914265,-0.008838;-0.006649;-0.001321;-0.001759;-0.000141,5
4,code,4,6,0.40409548613760204,0.40275310633911027,-0.0013423797984917884,-0.011142;0.006785;0.000175;-0.005841;0.003311,5
4,code,4,7,0.40409548613760204,0.4141748832331764,0.010079397095574271,-0.001498;0.028000;0.008949;0.005134;0.009811,5
4,code,4,8,0.40409548613760204,0.4327812312377824,0.028685745100180304,0.016698;0.051364;0.020615;0.017366;0.037385,5
4,code,5,1,0.4350811445878612,1.5977110296487809,1.1626298850609196,1.309176;0.954536;1.149307;1.120848;1.279281,5
4,code,5,2,0.4350811445878612,0.6854273250533476,0.25034618046548635,0.361391;0.190061;0.231791;0.175210;0.293277,5
4,code,5,3,0.4350811445878612,0.5024442598223686,0.06736311523450746,0.085426;0.049126;0.066777;0.064352;0.071134,5
4,code,5,4,0.4350811445878612,0.4618985924455855,0.026817447857724296,0.057092;0.022386;0.039374;0.008139;0.007096,5
4,code,5,5,0.4350811445878612,0.4350811445878612,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
4,code,5,6,0.4350811445878612,0.43311863061454564,-0.0019625139733155496,-0.009921;-0.002595;-0.000166;-0.000869;0.003738,5
4,code,5,7,0.4350811445878612,0.43907126618756187,0.003990121599700714,-0.000923;-0.005063;0.003864;0.002595;0.019477,5
4,code,5,8,0.4350811445878612,0.4527914208670457,0.017710276279184544,0.013804;0.010770;0.012854;0.010358;0.040766,5
4,code,6,1,0.40682626184489995,1.7018565502431655,1.2950302883982658,1.452912;1.252889;1.224930;1.282306;1.262115,5
4,code,6,2,0.40682626184489995,0.688751956820488,0.28192569497558806,0.292439;0.175749;0.330642;0.331825;0.278973,5
4,code,6,3,0.40682626184489995,0.4818068919082482,0.07498063006334835,0.052479;0.052131;0.098292;0.066699;0.105302,5
4,code,6,4,0.40682626184489995,0.43055364911754923,0.023727387272649336,0.013232;0.018095;0.029477;0.015969;0.041864,5
4,code,6,5,0.40682626184489995,0.4141209974057144,0.0072947355608145355,0.003557;0.002954;0.016768;0.005488;0.007707,5
4,code,6,6,0.40682626184489995,0.40682626184489995,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
4,code,6,7,0.40682626184489995,0.4053685040109688,-0.0014577578339311948,0.000348;-0.001938;-0.010615;-0.001437;0.006353,5
4,code,6,8,0.40682626184489995,0.41041810115178423,0.003591839306884337,0.005839;-0.001125;-0.014846;0.015923;0.012168,5
4,code,7,1,0.44658369976613255,1.8978342135747273,1.4512505138085945,1.464129;1.475329;1.407019;1.429402;1.480374,5
4,code,7,2,0.44658369976613255,0.7819985611571206,0.3354148613909881,0.361072;0.385937;0.265214;0.311514;0.353337,5
4,code,7,3,0.44658369976613255,0.5723206131822532,0.12573691341612073,0.105123;0.164475;0.153662;0.117770;0.087654,5
4,code,7,4,0.44658369976613255,0.5051179803080028,0.05853428054187032,0.049115;0.047801;0.088014;0.063955;0.043786,5
4,code,7,5,0.44658369976613255,0.4694055413206419,0.02282184155450926,0.019380;0.015867;0.045567;0.024060;0.009234,5
4,code,7,6,0.44658369976613255,0.4505157969892025,0.003932097223069908,0.005901;0.003431;0.007505;0.006350;-0.003526,5
4,code,7,7,0.44658369976613255,0.44658369976613255,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
4,code,7,8,0.44658369976613255,0.4450674965977669,-0.001516203168365704,0.002091;0.004011;-0.010385;-0.002753;-0.000545,5
4,code,8,1,0.45934242283304527,1.8984209888511234,1.4390785660180783,1.461871;1.230799;1.502395;1.676515;1.323812,5
4,code,8,2,0.45934242283304527,0.7655985589656564,0.30625613613261116,0.283859;0.321236;0.279252;0.377186;0.269748,5
4,code,8,3,0.45934242283304527,0.5837637482417954,0.1244213254087501,0.115067;0.087539;0.147762;0.168070;0.103668,5
4,code,8,4,0.45934242283304527,0.5151160548130671,0.05577363198002181,0.036555;0.024213;0.072652;0.101600;0.043848,5
4,code,8,5,0.45934242283304527,0.48685638747281496,0.02751396463976965,0.012116;0.000683;0.054839;0.050819;0.019112,5
4,code,8,6,0.45934242283304527,0.4704554417894946,0.011113018956449283,0.004880;0.001353;0.019284;0.017924;0.012123,5
4,code,8,7,0.45934242283304527,0.461724660711156,0.0023822378781106603,0.001407;-0.000712;0.004401;0.004822;0.001994,5
4,code,8,8,0.45934242283304527,0.45934242283304527,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
5,reasoning,1,1,0.30717523222168286,0.30717523222168286,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
5,reasoning,1,2,0.30717523222168286,0.30276332340306705,-0.004411908818615795,-0.034781;0.004649;0.008539;-0.004812;0.004345,5
5,reasoning,1,3,0.30717523222168286,0.3160102778838741,0.0088350456621912,-0.031446;0.014097;0.035300;0.007046;0.019179,5
5,reasoning,1,4,0.30717523222168286,0.3408476075364484,0.0336723753147655,-0.012612;0.037785;0.053629;0.030640;0.058919,5
5,reasoning,1,5,0.30717523222168286,0.3720298143724601,0.06485458215077719,0.038892;0.050731;0.085538;0.058157;0.090954,5
5,reasoning,1,6,0.30717523222168286,0.4024964443511433,0.09532121212946044,0.075642;0.058839;0.140099;0.077652;0.124374,5
5,reasoning,1,7,0.30717523222168286,0.4229098187552558,0.11573458653357296,0.109949;0.070799;0.150192;0.102631;0.145101,5
5,reasoning,1,8,0.30717523222168286,0.44712615874078543,0.13995092651910251,0.145923;0.092278;0.180120;0.111858;0.169575,5
5,reasoning,2,1,0.3348574161529541,0.5382516003317304,0.20339418417877622,0.201640;0.192369;0.277528;0.134878;0.210556,5
5,reasoning,2,2,0.3348574161529541,0.3348574161529541,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
5,reasoning,2,3,0.3348574161529541,0.3282764822244644,-0.006580933928489685,-0.009502;0.003708;-0.022308;0.005087;-0.009891,5
5,reasoning,2,4,0.3348574161529541,0.3331023866931598,-0.0017550294597943772,-0.005098;0.003564;-0.000671;0.013316;-0.019886,5
5,reasoning,2,5,0.3348574161529541,0.34301767920454346,0.008160263051589322,0.006740;0.012662;-0.004181;0.023208;0.002371,5
5,reasoning,2,6,0.3348574161529541,0.36069346310363876,0.025836046950684644,0.020345;0.029377;0.016590;0.045423;0.017446,5
5,reasoning,2,7,0.3348574161529541,0.3863498116532962,0.05149239550034205,0.033260;0.057439;0.044501;0.074020;0.048241,5
5,reasoning,2,8,0.3348574161529541,0.4188911832869053,0.08403376713395118,0.059876;0.094829;0.071750;0.116847;0.076867,5
5,reasoning,3,1,0.3584243324067858,0.9039446915189426,0.5455203591121568,0.480076;0.567438;0.402485;0.597555;0.680048,5
5,reasoning,3,2,0.3584243324067858,0.41043558989961937,0.05201125749283366,0.046152;0.028479;0.046074;0.069699;0.069652,5
5,reasoning,3,3,0.3584243324067858,0.3584243324067858,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
5,reasoning,3,4,0.3584243324067858,0.35574997183349394,-0.0026743605732917897,-0.008431;0.001998;-0.003342;-0.009001;0.005404,5
5,reasoning,3,5,0.3584243324067858,0.35937082171440127,0.0009464893076154834,-0.010885;0.024301;0.000816;-0.011328;0.001828,5
5,reasoning,3,6,0.3584243324067858,0.37093338287538946,0.012509050468603766,-0.008968;0.047831;0.014635;-0.002161;0.011209,5
5,reasoning,3,7,0.3584243324067858,0.3905550626417001,0.03213073023491435,0.008261;0.067096;0.037718;0.021339;0.026239,5
5,reasoning,3,8,0.3584243324067858,0.4175203041070038,0.05909597170021798,0.034469;0.087093;0.066787;0.045324;0.061807,5
5,reasoning,4,1,0.37656255745225486,1.182438141769833,0.8058755843175781,0.854423;0.856038;0.685174;0.769116;0.864627,5
5,reasoning,4,2,0.37656255745225486,0.47857563255561725,0.10201307510336241,0.112385;0.053756;0.106406;0.075411;0.162107,5
5,reasoning,4,3,0.37656255745225486,0.3905756498376528,0.014013092385398006,0.012641;-0.006090;0.008751;0.010392;0.044371,5
5,reasoning,4,4,0.37656255745225486,0.37656255745225486,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
5,reasoning,4,5,0.37656255745225486,0.37042072489857675,-0.006141832553678106,-0.005869;-0.007504;-0.010587;0.004147;-0.010895,5
5,reasoning,4,6,0.37656255745225486,0.38017161720328857,0.0036090597510337608,0.003684;0.011252;-0.013085;0.008694;0.007500,5
5,reasoning,4,7,0.37656255745225486,0.3905301711625523,0.013967613710297477,0.012262;0.025615;-0.007717;0.025534;0.014144,5
5,reasoning,4,8,0.37656255745225486,0.40690179392695425,0.03033923647469945,0.024024;0.054136;0.008436;0.041060;0.024042,5
5,reasoning,5,1,0.45644781134194795,1.5592569543255699,1.102809142983622,1.212563;0.817931;0.926961;1.354649;1.201942,5
5,reasoning,5,2,0.45644781134194795,0.6559402283695009,0.1994924170275529,0.227596;0.174891;0.142054;0.244172;0.208749,5
5,reasoning,5,3,0.45644781134194795,0.5110005342298084,0.054552722887860394,0.056604;0.030898;0.037203;0.063707;0.084351,5
5,reasoning,5,4,0.45644781134194795,0.471991503238678,0.015543691896729984,0.010983;0.010284;0.005828;0.016778;0.033846,5
5,reasoning,5,5,0.45644781134194795,0.45644781134194795,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
5,reasoning,5,6,0.45644781134194795,0.45394436162379054,-0.0025034497181574576,0.002950;0.003847;0.003413;-0.008570;-0.014157,5
5,reasoning,5,7,0.45644781134194795,0.46160695039563715,0.0051591390536891105,0.010947;0.021059;0.001343;-0.000547;-0.007006,5
5,reasoning,5,8,0.45644781134194795,0.4729628941251172,0.01651508278316922,0.019754;0.051975;0.013830;-0.002904;-0.000080,5
5,reasoning,6,1,0.4659201598829693,1.892921522921986,1.4270013630390168,1.518522;1.331773;1.333727;1.252573;1.698412,5
5,reasoning,6,2,0.4659201598829693,0.7750021433664692,0.3090819834834999,0.300142;0.281142;0.280539;0.346946;0.336640,5
5,reasoning,6,3,0.4659201598829693,0.5611033257510927,0.09518316586812338,0.105518;0.090888;0.065801;0.070784;0.142924,5
5,reasoning,6,4,0.4659201598829693,0.49506322377257883,0.029143063889609445,0.034673;0.031654;0.029113;0.016991;0.033285,5
5,reasoning,6,5,0.4659201598829693,0.4716374040477806,0.005717244164811242,0.000788;0.009204;0.003297;0.006095;0.009203,5
5,reasoning,6,6,0.4659201598829693,0.4659201598829693,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
5,reasoning,6,7,0.4659201598829693,0.458674791538053,-0.0072453683449162365,-0.002360;-0.009439;0.002919;-0.013236;-0.014110,5
5,reasoning,6,8,0.4659201598829693,0.4611196993953651,-0.00480046048760413,-0.004228;-0.011542;0.005791;-0.019829;0.005805,5
5,reasoning,7,1,0.4724441108604272,2.0900785810417597,1.6176344701813328,1.587283;1.442693;1.457868;1.455968;2.144360,5
5,reasoning,7,2,0.4724441108604272,0.89908633414242,0.42664222328199275,0.428714;0.366189;0.379106;0.351622;0.607581,5
5,reasoning,7,3,0.4724441108604272,0.6202511555618709,0.14780704470144376,0.152805;0.135185;0.115159;0.144765;0.191121,5
5,reasoning,7,4,0.4724441108604272,0.5224617587195503,0.05001764785912301,0.068980;0.037482;0.017256;0.070164;0.056205,5
5,reasoning,7,5,0.4724441108604272,0.49923536065551966,0.0267912497950925,0.020959;0.016327;0.011777;0.059872;0.025021,5
5,reasoning,7,6,0.4724441108604272,0.48198937964108257,0.009545268780655347,0.018849;0.001668;0.000920;0.017749;0.008541,5
5,reasoning,7,7,0.4724441108604272,0.4724441108604272,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
5,reasoning,7,8,0.4724441108604272,0.4733357755674256,0.0008916647069983963,-0.005818;0.014927;0.003438;-0.001799;-0.006290,5
5,reasoning,8,1,0.46924494745002854,2.052946561574936,1.5837016141249074,1.655832;1.389817;1.496114;1.466722;1.910023,5
5,reasoning,8,2,0.46924494745002854,0.9323012333777216,0.4630562859276931,0.441998;0.441832;0.374325;0.358975;0.698151,5
5,reasoning,8,3,0.46924494745002854,0.6285344381299283,0.15928949067989984,0.194640;0.134501;0.114225;0.144710;0.208372,5
5,reasoning,8,4,0.46924494745002854,0.5420706739028296,0.07282572645280097,0.105056;0.043142;0.038384;0.083484;0.094062,5
5,reasoning,8,5,0.46924494745002854,0.5107181667453713,0.041473219295342756,0.061123;0.024466;0.026857;0.051063;0.043857,5
5,reasoning,8,6,0.46924494745002854,0.4935475239323245,0.02430257648229599,0.037381;0.007645;0.020645;0.033471;0.022371,5
5,reasoning,8,7,0.46924494745002854,0.47755716856982977,0.0083122211198012,0.014519;0.004882;0.004742;0.011974;0.005443,5
5,reasoning,8,8,0.46924494745002854,0.46924494745002854,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
6,translation,1,1,0.3171639372905095,0.3171639372905095,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
6,translation,1,2,0.3171639372905095,0.30231055534548223,-0.014853381945027245,-0.009927;-0.029716;-0.061818;0.019513;0.007681,5
6,translation,1,3,0.3171639372905095,0.31372587722208767,-0.0034380600684218885,0.017001;-0.000005;-0.071558;0.013123;0.024248,5
6,translation,1,4,0.3171639372905095,0.3334406856033537,0.01627674831284418,0.038791;0.010134;-0.068801;0.053995;0.047264,5
6,translation,1,5,0.3171639372905095,0.35722544317444166,0.04006150588393211,0.058301;0.042818;-0.053140;0.082280;0.070048,5
6,translation,1,6,0.3171639372905095,0.3849384743306372,0.06777453704012766,0.082862;0.057145;-0.027943;0.131402;0.095406,5
6,translation,1,7,0.3171639372905095,0.41596254764331714,0.0987986103528076,0.120492;0.077439;0.003985;0.168810;0.123267,5
6,translation,1,8,0.3171639372905095,0.4484157036576006,0.13125176636709107,0.144366;0.120505;0.034703;0.215940;0.140746,5
6,translation,2,1,0.37328044043646924,0.5892840623855591,0.2160036219490899,0.222459;0.234190;0.252489;0.201094;0.169785,5
6,translation,2,2,0.37328044043646924,0.37328044043646924,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
6,translation,2,3,0.37328044043646924,0.3510055281221867,-0.022274912314282514,-0.019545;-0.019909;-0.062753;0.007622;-0.016789,5
6,translation,2,4,0.37328044043646924,0.3555204917159346,-0.017759948720534637,-0.018784;-0.019455;-0.045178;0.012055;-0.017437,5
6,translation,2,5,0.37328044043646924,0.37210767169793446,-0.001172768738534702,-0.006311;-0.008928;-0.007738;0.029603;-0.012490,5
6,translation,2,6,0.37328044043646924,0.4034598162604702,0.030179375824001098,0.030512;0.006596;0.034520;0.057539;0.021730,5
6,translation,2,7,0.37328044043646924,0.4373434201710754,0.0640629797346062,0.052769;0.033041;0.075958;0.087072;0.071475,5
6,translation,2,8,0.37328044043646924,0.4711988675097625,0.09791842707329326,0.076423;0.059001;0.129974;0.117259;0.106935,5
6,translation,3,1,0.4100095685985353,0.9483771363894145,0.5383675677908791,0.496301;0.596059;0.501754;0.416524;0.681200,5
6,translation,3,2,0.4100095685985353,0.4724561917285125,0.06244662312997713,0.049612;0.090007;0.079697;0.048100;0.044816,5
6,translation,3,3,0.4100095685985353,0.4100095685985353,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
6,translation,3,4,0.4100095685985353,0.4046010538107819,-0.005408514787753426,-0.009404;0.002399;-0.010187;0.010926;-0.020777,5
6,translation,3,5,0.4100095685985353,0.4040731067458789,-0.005936461852656461,0.006204;-0.002059;-0.014429;0.002655;-0.022053,5
6,translation,3,6,0.4100095685985353,0.412186880575286,0.0021773119767506954,0.019622;0.003496;-0.006922;0.006967;-0.012277,5
6,translation,3,7,0.4100095685985353,0.430208358168602,0.020198789570066666,0.044519;0.021179;0.004745;0.018119;0.012432,5
6,translation,3,8,0.4100095685985353,0.4604674834344123,0.0504579148358769,0.083111;0.049115;0.030836;0.044652;0.044575,5
6,translation,4,1,0.4111121357315116,1.3111701332860524,0.9000579975545404,1.127794;0.802151;0.803127;0.913082;0.854136,5
6,translation,4,2,0.4111121357315116,0.5358519413404995,0.12473980560898781,0.130939;0.099181;0.113796;0.158873;0.120911,5
6,translation,4,3,0.4111121357315116,0.42448105307088957,0.013368917339377928,0.020780;-0.007822;0.015053;0.019826;0.019008,5
6,translation,4,4,0.4111121357315116,0.4111121357315116,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
6,translation,4,5,0.4111121357315116,0.41024428672260704,-0.0008678490089045643,0.008328;0.002909;-0.007812;-0.001384;-0.006380,5
6,translation,4,6,0.4111121357315116,0.4131558785835902,0.002043742852078545,0.007678;0.013857;-0.004442;-0.001474;-0.005400,5
6,translation,4,7,0.4111121357315116,0.4208589147362445,0.009746779004732775,0.012103;0.026184;0.002871;0.004346;0.003231,5
6,translation,4,8,0.4111121357315116,0.4397751033306122,0.02866296759910052,0.033492;0.054606;0.029824;0.013828;0.011565,5
6,translation,5,1,0.4356866082383527,1.6997401936186685,1.2640535853803159,1.347377;1.084156;1.197887;1.107529;1.583320,5
6,translation,5,2,0.4356866082383527,0.654848923616939,0.2191623153785865,0.229539;0.223165;0.250943;0.181365;0.210800,5
6,translation,5,3,0.4356866082383527,0.49227516609761446,0.056588557859261826,0.072344;0.040497;0.071066;0.062893;0.036143,5
6,translation,5,4,0.4356866082383527,0.4525205663508839,0.016833958112531244,0.029177;0.001103;0.030282;0.008721;0.014887,5
6,translation,5,5,0.4356866082383527,0.4356866082383527,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
6,translation,5,6,0.4356866082383527,0.42835119921300147,-0.007335409025351225,-0.007118;0.004471;-0.010556;-0.003961;-0.019513,5
6,translation,5,7,0.4356866082383527,0.42700241398480204,-0.008684194253550636,-0.007948;0.001844;-0.017258;0.005522;-0.025581,5
6,translation,5,8,0.4356866082383527,0.4342967526780234,-0.0013898555603292118,-0.007609;0.014141;-0.023507;0.023738;-0.013712,5
6,translation,6,1,0.44851149436500337,1.699379050069385,1.2508675557043818,1.230702;1.232557;1.336463;1.117383;1.337233,5
6,translation,6,2,0.44851149436500337,0.7082673031422827,0.25975580877727933,0.254512;0.229707;0.366247;0.182398;0.265915,5
6,translation,6,3,0.44851149436500337,0.5317822108666103,0.0832707165016068,0.077082;0.084164;0.125391;0.040714;0.089003,5
6,translation,6,4,0.44851149436500337,0.4805853220323722,0.03207382766736877,0.031970;0.027152;0.049430;0.011630;0.040188,5
6,translation,6,5,0.44851149436500337,0.4549842385782136,0.006472744213210191,-0.006422;0.014645;0.009505;0.001277;0.013359,5
6,translation,6,6,0.44851149436500337,0.44851149436500337,0.0,0.000000;0.000000;0.000000;0.000000;0.000000,5
6,translation,6,7,0.44851149436500337,0.4408147419492404,-0.007696752415762997,-0.001485;-0.011000;-0.001960;-0.012479;-0.011559,5
